page_id,category,subcategory,gt_rel,html_rel,clean_rel,digital_rel,real_rel,real_chain_label,real_chain_cn,paper_condition,lighting_condition,capture_method,page_info_image_path,page_info_matches_expected
02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1,02_education,03_slides,02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1.json,02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1.html,02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1.png,02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1.png,02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1__real_screen_na_screen_screen.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,02_education/03_slides/slides_031_Autonomous_Research_Operations_2in1.png,true
02_education/04_school_notice/school_notice_001_期末考试安排通知,02_education,04_school_notice,02_education/04_school_notice/school_notice_001_期末考试安排通知.json,02_education/04_school_notice/school_notice_001_期末考试安排通知.html,02_education/04_school_notice/school_notice_001_期末考试安排通知.png,02_education/04_school_notice/school_notice_001_期末考试安排通知.png,02_education/04_school_notice/school_notice_001_期末考试安排通知__real_screen_na_screen_screen.jpg,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,02_education/04_school_notice/school_notice_001_期末考试安排通知.png,true
02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评,02_education,04_school_notice,02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评.json,02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评.html,02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评.png,02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评.png,02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评__real_phone_creased_normal_oblique.jpg,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_002_联合通知_课程调整交换综合测评.png,true
02_education/04_school_notice/school_notice_003_School_Newsletter_EN,02_education,04_school_notice,02_education/04_school_notice/school_notice_003_School_Newsletter_EN.json,02_education/04_school_notice/school_notice_003_School_Newsletter_EN.html,02_education/04_school_notice/school_notice_003_School_Newsletter_EN.png,02_education/04_school_notice/school_notice_003_School_Newsletter_EN.png,02_education/04_school_notice/school_notice_003_School_Newsletter_EN__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,02_education/04_school_notice/school_notice_003_School_Newsletter_EN.png,true
02_education/04_school_notice/school_notice_005_实验室安全整改联合通知,02_education,04_school_notice,02_education/04_school_notice/school_notice_005_实验室安全整改联合通知.json,02_education/04_school_notice/school_notice_005_实验室安全整改联合通知.html,02_education/04_school_notice/school_notice_005_实验室安全整改联合通知.png,02_education/04_school_notice/school_notice_005_实验室安全整改联合通知.png,02_education/04_school_notice/school_notice_005_实验室安全整改联合通知__real_screenshot_na_na_na.png,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_005_实验室安全整改联合通知.png,true
02_education/04_school_notice/school_notice_006_大学课程表_复杂,02_education,04_school_notice,02_education/04_school_notice/school_notice_006_大学课程表_复杂.json,02_education/04_school_notice/school_notice_006_大学课程表_复杂.html,02_education/04_school_notice/school_notice_006_大学课程表_复杂.png,02_education/04_school_notice/school_notice_006_大学课程表_复杂.png,02_education/04_school_notice/school_notice_006_大学课程表_复杂__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,02_education/04_school_notice/school_notice_006_大学课程表_复杂.png,true
02_education/04_school_notice/school_notice_007_录取通知书,02_education,04_school_notice,02_education/04_school_notice/school_notice_007_录取通知书.json,02_education/04_school_notice/school_notice_007_录取通知书.html,02_education/04_school_notice/school_notice_007_录取通知书.png,02_education/04_school_notice/school_notice_007_录取通知书.png,02_education/04_school_notice/school_notice_007_录取通知书__real_phone_creased_flash_oblique.jpg,phone_creased_flash_oblique,手机拍纸质文档,折痕/褶皱,闪光灯,斜拍(30-45度),02_education/04_school_notice/school_notice_007_录取通知书.png,true
02_education/04_school_notice/school_notice_008_School_Report_Card,02_education,04_school_notice,02_education/04_school_notice/school_notice_008_School_Report_Card.json,02_education/04_school_notice/school_notice_008_School_Report_Card.html,02_education/04_school_notice/school_notice_008_School_Report_Card.png,02_education/04_school_notice/school_notice_008_School_Report_Card.png,02_education/04_school_notice/school_notice_008_School_Report_Card__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,02_education/04_school_notice/school_notice_008_School_Report_Card.png,true
02_education/04_school_notice/school_notice_009_运动会秩序册,02_education,04_school_notice,02_education/04_school_notice/school_notice_009_运动会秩序册.json,02_education/04_school_notice/school_notice_009_运动会秩序册.html,02_education/04_school_notice/school_notice_009_运动会秩序册.png,02_education/04_school_notice/school_notice_009_运动会秩序册.png,02_education/04_school_notice/school_notice_009_运动会秩序册__real_phone_creased_normal_oblique.png,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_009_运动会秩序册.png,true
02_education/04_school_notice/school_notice_010_奖学金综合测评通知,02_education,04_school_notice,02_education/04_school_notice/school_notice_010_奖学金综合测评通知.json,02_education/04_school_notice/school_notice_010_奖学金综合测评通知.html,02_education/04_school_notice/school_notice_010_奖学金综合测评通知.png,02_education/04_school_notice/school_notice_010_奖学金综合测评通知.png,02_education/04_school_notice/school_notice_010_奖学金综合测评通知__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,02_education/04_school_notice/school_notice_010_奖学金综合测评通知.png,true
02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN,02_education,04_school_notice,02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN.json,02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN.html,02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN.png,02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN.png,02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN__real_phone_creased_normal_oblique.png,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_013_STEM_Workshop_Competition_EN.png,true
02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN,02_education,04_school_notice,02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN.json,02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN.html,02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN.png,02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN.png,02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN__real_screenshot_na_na_na.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,02_education/04_school_notice/school_notice_014_体检疫苗接种通知_ZHCN.png,true
02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN,02_education,04_school_notice,02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN.json,02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN.html,02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN.png,02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN.png,02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN__real_phone_creased_normal_oblique.png,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_016_文化艺术节场地管理通知_ZHCN.png,true
02_education/04_school_notice/school_notice_020_实习协议,02_education,04_school_notice,02_education/04_school_notice/school_notice_020_实习协议.json,02_education/04_school_notice/school_notice_020_实习协议.html,02_education/04_school_notice/school_notice_020_实习协议.png,02_education/04_school_notice/school_notice_020_实习协议.png,02_education/04_school_notice/school_notice_020_实习协议__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,02_education/04_school_notice/school_notice_020_实习协议.png,true
02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN,02_education,04_school_notice,02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN.json,02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN.html,02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN.png,02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN.png,02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN__real_phone_creased_flash_oblique.png,phone_creased_flash_oblique,手机拍纸质文档,折痕/褶皱,闪光灯,斜拍(30-45度),02_education/04_school_notice/school_notice_022_Parent_Teacher_Conference_EN.png,true
02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN,02_education,04_school_notice,02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN.json,02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN.html,02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN.png,02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN.png,02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN__real_screenshot_na_na_na.png,screenshot_compressed,截图+转发压缩,无(纯数字),无,无,02_education/04_school_notice/school_notice_025_Tuition_Invoice_EN.png,true
02_education/04_school_notice/school_notice_029_暑期社会实践通知,02_education,04_school_notice,02_education/04_school_notice/school_notice_029_暑期社会实践通知.json,02_education/04_school_notice/school_notice_029_暑期社会实践通知.html,02_education/04_school_notice/school_notice_029_暑期社会实践通知.png,02_education/04_school_notice/school_notice_029_暑期社会实践通知.png,02_education/04_school_notice/school_notice_029_暑期社会实践通知__real_phone_creased_normal_oblique.png,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_029_暑期社会实践通知.png,true
02_education/04_school_notice/school_notice_030_春季多部门联合公告墙,02_education,04_school_notice,02_education/04_school_notice/school_notice_030_春季多部门联合公告墙.json,02_education/04_school_notice/school_notice_030_春季多部门联合公告墙.html,02_education/04_school_notice/school_notice_030_春季多部门联合公告墙.png,02_education/04_school_notice/school_notice_030_春季多部门联合公告墙.png,02_education/04_school_notice/school_notice_030_春季多部门联合公告墙__real_phone_flat_normal_top.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,02_education/04_school_notice/school_notice_030_春季多部门联合公告墙.png,true
02_education/04_school_notice/school_notice_031_校外实践联合通知材料包,02_education,04_school_notice,02_education/04_school_notice/school_notice_031_校外实践联合通知材料包.json,02_education/04_school_notice/school_notice_031_校外实践联合通知材料包.html,02_education/04_school_notice/school_notice_031_校外实践联合通知材料包.png,02_education/04_school_notice/school_notice_031_校外实践联合通知材料包.png,02_education/04_school_notice/school_notice_031_校外实践联合通知材料包__real_phone_creased_flash_oblique.jpg,phone_creased_flash_oblique,手机拍纸质文档,折痕/褶皱,闪光灯,斜拍(30-45度),02_education/04_school_notice/school_notice_031_校外实践联合通知材料包.png,true
02_education/04_school_notice/school_notice_032_奖学金评审公示材料,02_education,04_school_notice,02_education/04_school_notice/school_notice_032_奖学金评审公示材料.json,02_education/04_school_notice/school_notice_032_奖学金评审公示材料.html,02_education/04_school_notice/school_notice_032_奖学金评审公示材料.png,02_education/04_school_notice/school_notice_032_奖学金评审公示材料.png,02_education/04_school_notice/school_notice_032_奖学金评审公示材料__real_screen_photography.png,screen_photography,拍屏,无(屏幕显示),屏幕背光+室内光,手机对屏幕,02_education/04_school_notice/school_notice_032_奖学金评审公示材料.png,true
02_education/04_school_notice/school_notice_032_系统异常公告,02_education,04_school_notice,02_education/04_school_notice/school_notice_032_系统异常公告.json,02_education/04_school_notice/school_notice_032_系统异常公告.html,02_education/04_school_notice/school_notice_032_系统异常公告.png,02_education/04_school_notice/school_notice_032_系统异常公告.png,02_education/04_school_notice/school_notice_032_系统异常公告__real_phone_creased_normal_oblique.png,phone_creased_indoor_normal_oblique,手机拍纸质文档,折痕/褶皱,室内正常光,斜拍(30-45度),02_education/04_school_notice/school_notice_032_系统异常公告.png,true
02_education/04_school_notice/school_notice_033_Campus_Health_Emergency,02_education,04_school_notice,02_education/04_school_notice/school_notice_033_Campus_Health_Emergency.json,02_education/04_school_notice/school_notice_033_Campus_Health_Emergency.html,02_education/04_school_notice/school_notice_033_Campus_Health_Emergency.png,02_education/04_school_notice/school_notice_033_Campus_Health_Emergency.png,02_education/04_school_notice/school_notice_033_Campus_Health_Emergency__real_screenshot_na_na_na.png,phone_flat_indoor_normal_top,手机拍纸质文档,平整,室内正常光,俯拍,02_education/04_school_notice/school_notice_033_Campus_Health_Emergency.png,true
